Customer_ID,FICO_Score,Credit_Bureau_Score,Annual_Salary,Account_Open_Date,ZIP_Code,Business_Type,Asset_Value,Time_on_Books,PD,RWA,FICO_Band,Credit_Bureau_Band,Salary_Band,Counterparty_ID,Product_Type,CCF_Source
607,368,698,70290,2019-04-26,20002,Manufacturing,823051,6.3,0.482,282847.3117511609,<600,650–699,$60K–80K,607.0,Trade Finance,Internal Model
608,845,350,146688,2018-10-20,60606,Tech,871501,6.9,0.005,3408.6191895606607,750+,<600,$100K+,608.0,Derivative,Internal Model
608,845,350,146688,2018-10-20,60606,Tech,871501,6.9,0.005,3408.6191895606607,750+,<600,$100K+,608.0,Guarantee,Standardized
609,352,623,106661,2017-01-31,94105,Healthcare,312039,8.6,0.498,101909.94093943204,<600,600–649,$100K+,609.0,Trade Finance,Internal Model
609,352,623,106661,2017-01-31,94105,Healthcare,312039,8.6,0.498,101909.94093943204,<600,600–649,$100K+,609.0,Derivative,Standardized
610,749,440,92954,2010-10-05,30303,Retail,275864,14.9,0.101,19122.45075564058,700–749,<600,$80K–100K,610.0,Securitization,Standardized
611,504,769,42746,2010-08-21,94105,Retail,291411,15.0,0.346,66828.55826358341,<600,750+,$40K–60K,611.0,Securitization,Internal Model
612,425,633,87990,2014-04-02,30303,Healthcare,156768,11.4,0.425,56883.3634336455,<600,600–649,$80K–100K,612.0,Commitment,Internal Model
612,425,633,87990,2014-04-02,30303,Healthcare,156768,11.4,0.425,56883.3634336455,<600,600–649,$80K–100K,612.0,Securitization,Internal Model
613,342,672,78810,2014-05-14,94105,Finance,695328,11.3,0.508,380547.6527837215,<600,650–699,$60K–80K,613.0,Trade Finance,Internal Model
613,342,672,78810,2014-05-14,94105,Finance,695328,11.3,0.508,380547.6527837215,<600,650–699,$60K–80K,613.0,Guarantee,Standardized
613,342,672,78810,2014-05-14,94105,Finance,695328,11.3,0.508,380547.6527837215,<600,650–699,$60K–80K,613.0,Trade Finance,Standardized
613,342,672,78810,2014-05-14,94105,Finance,695328,11.3,0.508,380547.6527837215,<600,650–699,$60K–80K,613.0,Securitization,Standardized
614,410,793,138362,2013-01-18,60606,Healthcare,325508,12.6,0.44,98083.78218298504,<600,750+,$100K+,,,
615,482,838,103297,2019-10-04,20002,Manufacturing,426561,5.9,0.368,106458.855636209,<600,750+,$100K+,615.0,Commitment,Standardized
616,394,455,35223,2018-12-15,60606,Healthcare,61567,6.7,0.456,27683.118900917805,<600,<600,<$40K,,,
617,673,590,92237,2016-08-06,10001,Retail,101229,9.1,0.177,12870.33935187074,650–699,<600,$80K–100K,617.0,Guarantee,Standardized
618,819,443,22597,2019-08-14,20002,Healthcare,989111,6.0,0.031,20193.241820714826,750+,<600,<$40K,,,
619,659,405,85677,2010-01-26,60606,Tech,422601,15.6,0.191,56510.563689400056,650–699,<600,$80K–100K,,,
620,580,719,22659,2018-06-24,10001,Manufacturing,486874,7.2,0.27,151731.59754104976,<600,700–749,<$40K,620.0,Securitization,Standardized
620,580,719,22659,2018-06-24,10001,Manufacturing,486874,7.2,0.27,151731.59754104976,<600,700–749,<$40K,620.0,Derivative,Standardized
621,494,301,106516,2013-11-18,30303,Healthcare,994404,11.8,0.356,386889.044804312,<600,<600,$100K+,,,
622,494,389,94567,2016-12-29,30303,Retail,209316,8.7,0.356,60540.08792668507,<600,<600,$80K–100K,,,
623,392,644,35037,2019-03-27,94105,Manufacturing,730785,6.4,0.458,332521.45955323067,<600,600–649,<$40K,,,
624,360,649,146498,2019-05-04,20002,Retail,874950,6.3,0.49,395441.56909869984,<600,600–649,$100K+,624.0,Securitization,Standardized
625,350,758,66738,2016-05-03,30303,Finance,617132,9.3,0.5,310502.11529145646,<600,750+,$60K–80K,625.0,Commitment,Internal Model
625,350,758,66738,2016-05-03,30303,Finance,617132,9.3,0.5,310502.11529145646,<600,750+,$60K–80K,625.0,Guarantee,Internal Model
626,702,562,123965,2011-04-06,20002,Tech,173991,14.4,0.148,25997.943720147538,700–749,<600,$100K+,626.0,Guarantee,Internal Model
626,702,562,123965,2011-04-06,20002,Tech,173991,14.4,0.148,25997.943720147538,700–749,<600,$100K+,626.0,Securitization,Standardized
627,304,650,91678,2016-11-08,30303,Finance,624985,8.8,0.546,333475.28598458355,<600,650–699,$80K–100K,,,
628,765,407,32109,2019-05-25,94105,Tech,591484,6.3,0.085,38192.813795264,750+,<600,<$40K,628.0,Guarantee,Internal Model
628,765,407,32109,2019-05-25,94105,Tech,591484,6.3,0.085,38192.813795264,750+,<600,<$40K,628.0,Commitment,Internal Model
629,833,338,42010,2012-12-27,60606,Healthcare,649888,12.7,0.017,6887.425608722405,750+,<600,$40K–60K,,,
630,704,458,28787,2012-10-03,94105,Manufacturing,634913,12.9,0.146,80956.26464942288,700–749,<600,<$40K,,,
631,812,611,128400,2017-12-20,10001,Healthcare,482617,7.7,0.038,20807.648067417234,750+,600–649,$100K+,,,
632,532,540,28472,2019-07-16,30303,Tech,927999,6.1,0.318,277898.6519266426,<600,<600,<$40K,,,
633,823,744,135111,2015-06-18,10001,Tech,841187,10.2,0.027,24970.41307577686,750+,700–749,$100K+,633.0,Securitization,Internal Model
634,645,597,43383,2011-05-06,10001,Tech,995188,14.3,0.205,243790.9995346165,600–649,<600,$40K–60K,634.0,Securitization,Internal Model
634,645,597,43383,2011-05-06,10001,Tech,995188,14.3,0.205,243790.9995346165,600–649,<600,$40K–60K,634.0,Securitization,Internal Model
634,645,597,43383,2011-05-06,10001,Tech,995188,14.3,0.205,243790.9995346165,600–649,<600,$40K–60K,634.0,Trade Finance,Standardized
635,345,335,81709,2012-12-08,20002,Retail,43324,12.7,0.505,15274.990053710262,<600,<600,$80K–100K,,,
636,845,383,89785,2017-02-24,30303,Manufacturing,875361,8.5,0.005,4442.748497930895,750+,<600,$80K–100K,636.0,Commitment,Internal Model
637,377,751,133253,2018-09-09,10001,Healthcare,404768,7.0,0.473,192331.390899745,<600,750+,$100K+,,,
638,372,684,54518,2010-08-04,60606,Healthcare,61272,15.1,0.478,34793.38009290985,<600,650–699,$40K–60K,638.0,Trade Finance,Standardized
638,372,684,54518,2010-08-04,60606,Healthcare,61272,15.1,0.478,34793.38009290985,<600,650–699,$40K–60K,638.0,Derivative,Internal Model
638,372,684,54518,2010-08-04,60606,Healthcare,61272,15.1,0.478,34793.38009290985,<600,650–699,$40K–60K,638.0,Trade Finance,Internal Model
639,548,471,73909,2019-08-11,10001,Finance,439069,6.0,0.302,157973.01003245308,<600,<600,$60K–80K,639.0,Trade Finance,Internal Model
640,346,675,38351,2014-09-20,60606,Tech,259264,10.9,0.504,132238.0211816295,<600,650–699,<$40K,640.0,Guarantee,Internal Model
640,346,675,38351,2014-09-20,60606,Tech,259264,10.9,0.504,132238.0211816295,<600,650–699,<$40K,640.0,Trade Finance,Standardized
640,346,675,38351,2014-09-20,60606,Tech,259264,10.9,0.504,132238.0211816295,<600,650–699,<$40K,640.0,Derivative,Standardized
641,420,661,89624,2014-05-12,20002,Tech,698284,11.3,0.43,224046.2483423596,<600,650–699,$80K–100K,641.0,Trade Finance,Standardized
641,420,661,89624,2014-05-12,20002,Tech,698284,11.3,0.43,224046.2483423596,<600,650–699,$80K–100K,641.0,Securitization,Internal Model
642,513,440,73330,2017-02-19,10001,Tech,870894,8.5,0.337,316716.2708923864,<600,<600,$60K–80K,642.0,Guarantee,Internal Model
643,538,417,142477,2010-06-08,94105,Healthcare,761747,15.2,0.312,157861.2900192786,<600,<600,$100K+,643.0,Trade Finance,Standardized
644,355,576,35282,2016-12-11,20002,Finance,689249,8.7,0.495,364521.5287661943,<600,<600,<$40K,,,
645,649,519,104866,2011-11-17,60606,Retail,246538,13.8,0.201,56794.87340575885,600–649,<600,$100K+,,,
646,406,325,127945,2019-01-27,20002,Manufacturing,588963,6.6,0.444,216966.2045275517,<600,<600,$100K+,646.0,Trade Finance,Internal Model
647,347,820,41778,2017-10-12,10001,Retail,525447,7.9,0.503,258585.98951580972,<600,750+,$40K–60K,647.0,Derivative,Internal Model
648,636,309,44264,2014-11-12,30303,Healthcare,83591,10.8,0.214,15349.842647641824,600–649,<600,$40K–60K,648.0,Securitization,Standardized
648,636,309,44264,2014-11-12,30303,Healthcare,83591,10.8,0.214,15349.842647641824,600–649,<600,$40K–60K,648.0,Commitment,Internal Model
648,636,309,44264,2014-11-12,30303,Healthcare,83591,10.8,0.214,15349.842647641824,600–649,<600,$40K–60K,648.0,Trade Finance,Standardized
649,325,677,79675,2015-08-15,30303,Tech,473406,10.0,0.525,214403.68014083864,<600,650–699,$60K–80K,649.0,Trade Finance,Standardized
650,556,451,25075,2015-01-18,60606,Manufacturing,163706,10.6,0.294,37840.5477426397,<600,<600,<$40K,,,
651,307,348,95948,2016-08-05,60606,Healthcare,304507,9.1,0.543,174818.02605216936,<600,<600,$80K–100K,,,
652,552,453,68454,2016-11-11,30303,Healthcare,204824,8.8,0.298,70907.68662989663,<600,<600,$60K–80K,652.0,Guarantee,Standardized
653,602,592,48365,2016-04-14,60606,Healthcare,349148,9.4,0.248,100828.26101279903,600–649,<600,$40K–60K,653.0,Securitization,Internal Model
653,602,592,48365,2016-04-14,60606,Healthcare,349148,9.4,0.248,100828.26101279903,600–649,<600,$40K–60K,653.0,Derivative,Standardized
654,355,349,92766,2014-05-09,20002,Manufacturing,983902,11.3,0.495,343293.28775805206,<600,<600,$80K–100K,654.0,Commitment,Internal Model
655,825,830,68200,2014-08-24,94105,Manufacturing,763818,11.0,0.025,21479.444174900684,750+,750+,$60K–80K,655.0,Derivative,Internal Model
656,773,359,31002,2018-03-13,94105,Finance,837150,7.5,0.077,67197.47178101103,750+,<600,<$40K,656.0,Guarantee,Internal Model
656,773,359,31002,2018-03-13,94105,Finance,837150,7.5,0.077,67197.47178101103,750+,<600,<$40K,656.0,Derivative,Standardized
656,773,359,31002,2018-03-13,94105,Finance,837150,7.5,0.077,67197.47178101103,750+,<600,<$40K,656.0,Commitment,Internal Model
657,327,466,33947,2016-10-05,20002,Finance,123627,8.9,0.523,48602.765305366425,<600,<600,<$40K,657.0,Derivative,Internal Model
657,327,466,33947,2016-10-05,20002,Finance,123627,8.9,0.523,48602.765305366425,<600,<600,<$40K,657.0,Trade Finance,Standardized
658,377,501,99222,2015-05-01,94105,Retail,748276,10.3,0.473,226649.3382370388,<600,<600,$80K–100K,658.0,Guarantee,Standardized
659,515,445,114840,2015-08-25,10001,Manufacturing,299014,10.0,0.335,76208.93588679325,<600,<600,$100K+,659.0,Commitment,Internal Model
659,515,445,114840,2015-08-25,10001,Manufacturing,299014,10.0,0.335,76208.93588679325,<600,<600,$100K+,659.0,Trade Finance,Standardized
659,515,445,114840,2015-08-25,10001,Manufacturing,299014,10.0,0.335,76208.93588679325,<600,<600,$100K+,659.0,Trade Finance,Internal Model
659,515,445,114840,2015-08-25,10001,Manufacturing,299014,10.0,0.335,76208.93588679325,<600,<600,$100K+,659.0,Securitization,Internal Model
659,515,445,114840,2015-08-25,10001,Manufacturing,299014,10.0,0.335,76208.93588679325,<600,<600,$100K+,659.0,Securitization,Standardized
660,685,738,136219,2017-08-15,20002,Manufacturing,47394,8.0,0.165,8972.09252022834,650–699,700–749,$100K+,660.0,Trade Finance,Standardized
660,685,738,136219,2017-08-15,20002,Manufacturing,47394,8.0,0.165,8972.09252022834,650–699,700–749,$100K+,660.0,Derivative,Internal Model
661,664,541,98610,2019-12-24,60606,Manufacturing,848489,5.7,0.186,154647.9301002941,650–699,<600,$80K–100K,,,
662,825,782,72142,2013-02-19,20002,Finance,89795,12.5,0.025,2318.1315491298656,750+,750+,$60K–80K,662.0,Trade Finance,Standardized
663,611,407,76307,2016-05-13,30303,Healthcare,352553,9.3,0.239,63556.72022933703,600–649,<600,$60K–80K,663.0,Guarantee,Internal Model
663,611,407,76307,2016-05-13,30303,Healthcare,352553,9.3,0.239,63556.72022933703,600–649,<600,$60K–80K,663.0,Derivative,Internal Model
664,306,525,24493,2014-05-01,60606,Tech,809448,11.3,0.544,454268.9311452166,<600,<600,<$40K,664.0,Guarantee,Internal Model
664,306,525,24493,2014-05-01,60606,Tech,809448,11.3,0.544,454268.9311452166,<600,<600,<$40K,664.0,Derivative,Internal Model
664,306,525,24493,2014-05-01,60606,Tech,809448,11.3,0.544,454268.9311452166,<600,<600,<$40K,664.0,Guarantee,Standardized
664,306,525,24493,2014-05-01,60606,Tech,809448,11.3,0.544,454268.9311452166,<600,<600,<$40K,664.0,Guarantee,Internal Model
665,302,731,144023,2016-11-05,30303,Finance,52137,8.8,0.548,17624.72261586062,<600,700–749,$100K+,665.0,Securitization,Internal Model
666,662,718,70085,2019-06-24,60606,Manufacturing,403369,6.2,0.188,62577.15314012735,650–699,700–749,$60K–80K,,,
667,807,754,54228,2019-03-20,94105,Finance,148925,6.4,0.043,6250.417454736999,750+,750+,$40K–60K,,,
668,573,459,99676,2019-12-25,20002,Retail,546667,5.7,0.277,104129.81305257192,<600,<600,$80K–100K,668.0,Guarantee,Internal Model
669,805,822,71875,2017-03-30,10001,Manufacturing,943296,8.4,0.045,46430.06345356038,750+,750+,$60K–80K,,,
670,314,376,51655,2016-10-29,60606,Retail,131169,8.8,0.536,52098.49905152956,<600,<600,$40K–60K,670.0,Derivative,Standardized
670,314,376,51655,2016-10-29,60606,Retail,131169,8.8,0.536,52098.49905152956,<600,<600,$40K–60K,670.0,Trade Finance,Standardized
671,491,808,63472,2016-03-07,60606,Manufacturing,179439,9.5,0.359,63862.58264789248,<600,750+,$60K–80K,,,
672,784,740,69437,2017-07-24,30303,Finance,159172,8.1,0.066,8857.254367288815,750+,700–749,$60K–80K,672.0,Securitization,Standardized
672,784,740,69437,2017-07-24,30303,Finance,159172,8.1,0.066,8857.254367288815,750+,700–749,$60K–80K,672.0,Trade Finance,Internal Model
672,784,740,69437,2017-07-24,30303,Finance,159172,8.1,0.066,8857.254367288815,750+,700–749,$60K–80K,672.0,Trade Finance,Standardized
673,327,553,69416,2016-06-07,94105,Healthcare,660370,9.2,0.523,330738.7072098811,<600,<600,$60K–80K,673.0,Commitment,Standardized
674,338,619,79711,2015-04-17,30303,Tech,385233,10.4,0.512,131059.66041320206,<600,600–649,$60K–80K,,,
675,572,562,26816,2019-01-08,30303,Retail,990960,6.6,0.278,168087.6806894807,<600,<600,<$40K,675.0,Derivative,Internal Model
675,572,562,26816,2019-01-08,30303,Retail,990960,6.6,0.278,168087.6806894807,<600,<600,<$40K,675.0,Guarantee,Standardized
676,530,673,97175,2014-10-24,94105,Finance,545337,10.8,0.32,199940.3781377839,<600,650–699,$80K–100K,676.0,Securitization,Standardized
676,530,673,97175,2014-10-24,94105,Finance,545337,10.8,0.32,199940.3781377839,<600,650–699,$80K–100K,676.0,Securitization,Internal Model
676,530,673,97175,2014-10-24,94105,Finance,545337,10.8,0.32,199940.3781377839,<600,650–699,$80K–100K,676.0,Trade Finance,Internal Model
677,385,466,84307,2015-08-13,10001,Healthcare,404002,10.0,0.465,143108.32452174666,<600,<600,$80K–100K,677.0,Securitization,Standardized
678,773,758,132728,2012-09-16,30303,Finance,473120,12.9,0.077,39774.76196026368,750+,750+,$100K+,,,
679,425,579,66733,2014-03-22,30303,Retail,696059,11.4,0.425,354874.7715530767,<600,<600,$60K–80K,,,
680,836,601,148202,2013-01-21,60606,Tech,919216,12.6,0.014,9353.962760122908,750+,600–649,$100K+,,,
681,444,830,115028,2017-01-11,94105,Finance,844123,8.6,0.406,260154.988171996,<600,750+,$100K+,681.0,Trade Finance,Standardized
682,824,517,136450,2019-08-01,20002,Manufacturing,178112,6.1,0.026,4620.334406924894,750+,<600,$100K+,682.0,Commitment,Internal Model
682,824,517,136450,2019-08-01,20002,Manufacturing,178112,6.1,0.026,4620.334406924894,750+,<600,$100K+,682.0,Trade Finance,Internal Model
682,824,517,136450,2019-08-01,20002,Manufacturing,178112,6.1,0.026,4620.334406924894,750+,<600,$100K+,682.0,Guarantee,Standardized
682,824,517,136450,2019-08-01,20002,Manufacturing,178112,6.1,0.026,4620.334406924894,750+,<600,$100K+,682.0,Commitment,Standardized
683,511,401,31240,2011-05-08,10001,Healthcare,783815,14.3,0.339,313347.4879190974,<600,<600,<$40K,,,
684,324,587,118234,2019-01-20,10001,Finance,234062,6.6,0.526,141521.14306213963,<600,<600,$100K+,684.0,Guarantee,Standardized
684,324,587,118234,2019-01-20,10001,Finance,234062,6.6,0.526,141521.14306213963,<600,<600,$100K+,684.0,Trade Finance,Internal Model
684,324,587,118234,2019-01-20,10001,Finance,234062,6.6,0.526,141521.14306213963,<600,<600,$100K+,684.0,Trade Finance,Standardized
685,693,466,112493,2011-09-12,94105,Healthcare,67986,14.0,0.157,9624.837439096247,650–699,<600,$100K+,685.0,Securitization,Standardized
685,693,466,112493,2011-09-12,94105,Healthcare,67986,14.0,0.157,9624.837439096247,650–699,<600,$100K+,685.0,Commitment,Internal Model
686,366,335,145149,2018-11-07,60606,Manufacturing,441978,6.8,0.484,230403.14291165327,<600,<600,$100K+,686.0,Derivative,Internal Model
687,532,652,118344,2016-07-06,60606,Tech,688960,9.1,0.318,149297.84473118585,<600,650–699,$100K+,687.0,Commitment,Standardized
688,408,372,91363,2016-07-08,94105,Tech,366918,9.1,0.442,192417.8924057528,<600,<600,$80K–100K,688.0,Commitment,Internal Model
689,445,652,52762,2015-09-29,60606,Manufacturing,756137,9.9,0.405,360932.7992017973,<600,650–699,$40K–60K,689.0,Derivative,Internal Model
690,410,369,28259,2014-03-27,10001,Healthcare,947314,11.4,0.44,291038.0177771481,<600,<600,<$40K,690.0,Securitization,Standardized
691,527,724,70139,2012-05-12,10001,Finance,751063,13.3,0.323,189138.8445684184,<600,700–749,$60K–80K,691.0,Trade Finance,Internal Model
691,527,724,70139,2012-05-12,10001,Finance,751063,13.3,0.323,189138.8445684184,<600,700–749,$60K–80K,691.0,Derivative,Internal Model
692,410,816,148775,2014-08-19,20002,Manufacturing,115315,11.0,0.44,33492.1946138981,<600,750+,$100K+,692.0,Trade Finance,Standardized
692,410,816,148775,2014-08-19,20002,Manufacturing,115315,11.0,0.44,33492.1946138981,<600,750+,$100K+,692.0,Guarantee,Internal Model
693,769,727,34849,2019-10-04,94105,Retail,329348,5.9,0.081,20355.5096812292,750+,700–749,<$40K,693.0,Commitment,Internal Model
694,333,838,101768,2014-05-25,30303,Healthcare,292229,11.3,0.517,164615.36774823212,<600,750+,$100K+,,,
695,668,459,126108,2016-05-08,30303,Tech,712214,9.3,0.182,107196.7993651025,650–699,<600,$100K+,695.0,Guarantee,Internal Model
696,724,448,109709,2011-08-03,20002,Manufacturing,478013,14.1,0.126,39332.25319892829,700–749,<600,$100K+,,,
697,817,529,74869,2015-03-06,20002,Tech,749629,10.5,0.033,19922.18932270681,750+,<600,$60K–80K,697.0,Trade Finance,Standardized
698,581,366,146888,2013-06-29,60606,Healthcare,705139,12.2,0.269,225500.1169958629,<600,<600,$100K+,698.0,Securitization,Standardized
698,581,366,146888,2013-06-29,60606,Healthcare,705139,12.2,0.269,225500.1169958629,<600,<600,$100K+,698.0,Trade Finance,Standardized
699,619,680,83095,2017-02-20,20002,Tech,721567,8.5,0.231,162983.33012536308,600–649,650–699,$80K–100K,699.0,Trade Finance,Internal Model
699,619,680,83095,2017-02-20,20002,Tech,721567,8.5,0.231,162983.33012536308,600–649,650–699,$80K–100K,699.0,Guarantee,Standardized
699,619,680,83095,2017-02-20,20002,Tech,721567,8.5,0.231,162983.33012536308,600–649,650–699,$80K–100K,699.0,Securitization,Internal Model
700,742,357,137886,2017-07-06,20002,Manufacturing,235687,8.1,0.108,21628.3429784207,700–749,<600,$100K+,700.0,Commitment,Internal Model
700,742,357,137886,2017-07-06,20002,Manufacturing,235687,8.1,0.108,21628.3429784207,700–749,<600,$100K+,700.0,Commitment,Internal Model
701,614,558,90910,2015-01-30,30303,Healthcare,306124,10.6,0.236,50566.1297242667,600–649,<600,$80K–100K,701.0,Derivative,Internal Model
702,676,641,106710,2018-08-28,60606,Retail,852549,7.0,0.174,176781.8816210703,650–699,600–649,$100K+,702.0,Commitment,Standardized
703,588,429,43567,2016-10-29,20002,Manufacturing,155213,8.8,0.262,44427.77553959196,<600,<600,$40K–60K,703.0,Trade Finance,Internal Model
704,736,471,55292,2018-05-23,20002,Finance,674704,7.3,0.114,59139.8617521026,700–749,<600,$40K–60K,704.0,Guarantee,Internal Model
704,736,471,55292,2018-05-23,20002,Finance,674704,7.3,0.114,59139.8617521026,700–749,<600,$40K–60K,704.0,Guarantee,Standardized
705,576,508,94813,2013-09-17,60606,Manufacturing,25896,11.9,0.274,4555.60602645869,<600,<600,$80K–100K,,,
706,802,653,117136,2013-03-08,94105,Healthcare,99353,12.5,0.048,3023.3928672614165,750+,650–699,$100K+,706.0,Guarantee,Standardized
707,815,770,71631,2010-12-23,60606,Manufacturing,39813,14.7,0.035,936.7179205915402,750+,750+,$60K–80K,,,
708,649,415,29885,2014-06-13,30303,Retail,749791,11.2,0.201,142940.674483467,600–649,<600,<$40K,,,
709,745,563,79659,2016-05-10,94105,Retail,75679,9.3,0.105,9195.91387806486,700–749,<600,$60K–80K,709.0,Guarantee,Internal Model
710,649,741,74306,2018-06-18,10001,Finance,676041,7.2,0.201,122030.3068117988,600–649,700–749,$60K–80K,710.0,Guarantee,Standardized
710,649,741,74306,2018-06-18,10001,Finance,676041,7.2,0.201,122030.3068117988,600–649,700–749,$60K–80K,710.0,Securitization,Internal Model
711,436,847,86314,2015-06-30,60606,Tech,738263,10.2,0.414,337967.6896414966,<600,750+,$80K–100K,711.0,Commitment,Standardized
712,542,752,85087,2016-06-16,30303,Healthcare,799660,9.2,0.308,213669.02993197492,<600,750+,$80K–100K,,,
713,842,776,49165,2012-05-19,94105,Healthcare,407798,13.3,0.008,3344.4333734257325,750+,750+,$40K–60K,,,
714,339,586,78929,2012-06-04,60606,Tech,219755,13.2,0.511,116688.18679104232,<600,<600,$60K–80K,714.0,Trade Finance,Standardized
715,528,602,87028,2015-06-25,20002,Retail,283541,10.2,0.322,64309.87409378605,<600,600–649,$80K–100K,,,
716,847,610,115998,2016-01-11,60606,Retail,966303,9.6,0.003,2367.624890585707,750+,600–649,$100K+,,,
717,522,507,69812,2013-11-14,10001,Manufacturing,309155,11.8,0.328,99616.25316664812,<600,<600,$60K–80K,,,
718,305,745,70500,2013-07-07,60606,Finance,613471,12.1,0.545,214787.1112866671,<600,700–749,$60K–80K,718.0,Guarantee,Standardized
719,621,354,99151,2011-09-12,94105,Finance,365398,14.0,0.229,68357.0580539759,600–649,<600,$80K–100K,,,
720,767,311,78643,2012-06-01,94105,Finance,447480,13.2,0.083,34202.2448455411,750+,<600,$60K–80K,720.0,Guarantee,Internal Model
720,767,311,78643,2012-06-01,94105,Finance,447480,13.2,0.083,34202.2448455411,750+,<600,$60K–80K,720.0,Guarantee,Standardized
721,374,699,64900,2012-03-07,60606,Manufacturing,576605,13.5,0.476,328735.03160070826,<600,650–699,$60K–80K,,,
722,303,814,62946,2019-12-22,94105,Finance,188986,5.7,0.547,91458.24679594394,<600,750+,$60K–80K,,,
723,417,841,27851,2015-12-13,20002,Tech,225705,9.7,0.433,106490.22487669408,<600,750+,<$40K,,,
724,803,536,36288,2019-05-19,60606,Manufacturing,898921,6.3,0.047,36302.2930380542,750+,<600,<$40K,724.0,Commitment,Standardized
725,740,578,92692,2013-07-20,20002,Tech,710614,12.1,0.11,84251.66619960299,700–749,<600,$80K–100K,725.0,Securitization,Internal Model
726,493,647,87580,2011-09-11,20002,Manufacturing,312240,14.0,0.357,106704.22644231416,<600,600–649,$80K–100K,726.0,Commitment,Internal Model
727,691,403,27368,2015-01-09,30303,Finance,325929,10.6,0.159,58661.094203337714,650–699,<600,<$40K,727.0,Commitment,Internal Model
727,691,403,27368,2015-01-09,30303,Finance,325929,10.6,0.159,58661.094203337714,650–699,<600,<$40K,727.0,Securitization,Standardized
727,691,403,27368,2015-01-09,30303,Finance,325929,10.6,0.159,58661.094203337714,650–699,<600,<$40K,727.0,Commitment,Standardized
728,325,816,105436,2010-09-02,60606,Tech,62344,15.0,0.525,27708.597782370307,<600,750+,$100K+,728.0,Guarantee,Internal Model
729,734,547,116136,2017-12-05,94105,Tech,780348,7.7,0.116,87133.33587976005,700–749,<600,$100K+,729.0,Guarantee,Standardized
729,734,547,116136,2017-12-05,94105,Tech,780348,7.7,0.116,87133.33587976005,700–749,<600,$100K+,729.0,Securitization,Internal Model
730,472,663,66403,2016-11-02,20002,Tech,485859,8.8,0.378,179616.35702609035,<600,650–699,$60K–80K,730.0,Guarantee,Standardized
730,472,663,66403,2016-11-02,20002,Tech,485859,8.8,0.378,179616.35702609035,<600,650–699,$60K–80K,730.0,Derivative,Internal Model
731,599,620,111170,2012-07-18,30303,Manufacturing,916814,13.1,0.251,195701.1645752212,<600,600–649,$100K+,,,
732,625,585,29168,2013-06-24,60606,Healthcare,733906,12.2,0.225,113375.35908915816,600–649,<600,<$40K,732.0,Trade Finance,Standardized
732,625,585,29168,2013-06-24,60606,Healthcare,733906,12.2,0.225,113375.35908915816,600–649,<600,<$40K,732.0,Commitment,Standardized
733,709,448,106497,2011-06-04,60606,Finance,998595,14.2,0.141,92385.14207299976,700–749,<600,$100K+,733.0,Securitization,Standardized
734,417,383,69879,2018-10-18,10001,Tech,468819,6.9,0.433,123829.75732901192,<600,<600,$60K–80K,734.0,Trade Finance,Internal Model
734,417,383,69879,2018-10-18,10001,Tech,468819,6.9,0.433,123829.75732901192,<600,<600,$60K–80K,734.0,Derivative,Internal Model
735,524,705,79871,2016-08-06,10001,Healthcare,169484,9.1,0.326,62109.66629080531,<600,700–749,$60K–80K,735.0,Guarantee,Internal Model
735,524,705,79871,2016-08-06,10001,Healthcare,169484,9.1,0.326,62109.66629080531,<600,700–749,$60K–80K,735.0,Derivative,Internal Model
736,831,755,129632,2010-01-08,20002,Finance,120489,15.6,0.019,1698.3905329883,750+,750+,$100K+,736.0,Derivative,Standardized
736,831,755,129632,2010-01-08,20002,Finance,120489,15.6,0.019,1698.3905329883,750+,750+,$100K+,736.0,Commitment,Standardized
736,831,755,129632,2010-01-08,20002,Finance,120489,15.6,0.019,1698.3905329883,750+,750+,$100K+,736.0,Commitment,Internal Model
737,412,460,131623,2016-11-30,10001,Finance,454874,8.7,0.438,144824.59165793052,<600,<600,$100K+,,,
738,439,759,109388,2019-05-17,20002,Tech,503057,6.3,0.411,215361.8859225645,<600,750+,$100K+,,,
739,300,849,118646,2015-07-13,94105,Tech,452765,10.1,0.55,197226.84149586427,<600,750+,$100K+,739.0,Commitment,Standardized
739,300,849,118646,2015-07-13,94105,Tech,452765,10.1,0.55,197226.84149586427,<600,750+,$100K+,739.0,Commitment,Standardized
740,389,799,52174,2011-05-10,20002,Manufacturing,792955,14.3,0.461,330322.8200651569,<600,750+,$40K–60K,740.0,Guarantee,Standardized
741,619,808,119751,2014-06-18,10001,Healthcare,21549,11.2,0.231,3472.0618011287515,600–649,750+,$100K+,741.0,Guarantee,Internal Model
742,849,780,112491,2017-11-20,94105,Healthcare,474432,7.8,0.001,557.859649274787,750+,750+,$100K+,,,
743,438,413,26581,2019-07-31,10001,Tech,35739,6.1,0.412,16358.130644369405,<600,<600,<$40K,743.0,Derivative,Standardized
744,810,660,130155,2012-11-28,20002,Finance,817641,12.7,0.04,36573.85946665748,750+,650–699,$100K+,,,
745,558,640,91853,2017-03-25,30303,Tech,641339,8.4,0.292,158068.7458725258,<600,600–649,$80K–100K,745.0,Guarantee,Internal Model
745,558,640,91853,2017-03-25,30303,Tech,641339,8.4,0.292,158068.7458725258,<600,600–649,$80K–100K,745.0,Securitization,Internal Model
746,309,748,84046,2010-07-06,60606,Finance,25116,15.1,0.541,14367.920493430152,<600,700–749,$80K–100K,,,
